_id,ltable_index,rtable_index,ltable_Length_ft,ltable_make_model,ltable_seller,ltable_location,ltable_year,rtable_Length_ft,rtable_Make_Model,rtable_seller,rtable_location,rtable_year
2916939,8694,3928,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2916949,8694,3938,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/ holly hill, FL",2017
2916951,8694,3940,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917216,8695,3912,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917218,8695,3914,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917222,8695,3918,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917224,8695,3920,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917231,8695,3927,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917232,8695,3928,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917242,8695,3938,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/ holly hill, FL",2017
2917244,8695,3940,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917509,8696,3912,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/ holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917511,8696,3914,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/ holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917515,8696,3918,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/ holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917517,8696,3920,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/ holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917524,8696,3927,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/ holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917525,8696,3928,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/ holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917535,8696,3938,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/ holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/ holly hill, FL",2017
2917537,8696,3940,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/ holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917802,8697,3912,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917804,8697,3914,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917808,8697,3918,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917810,8697,3920,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917817,8697,3927,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917818,8697,3928,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2917828,8697,3938,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/ holly hill, FL",2017
2917830,8697,3940,18,Bayliner.Element XL,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2918095,8698,3912,18,Bayliner.Element XL,Harbor View Marine,"PENSACOLA, FL/ Orange Beach, Alabama",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2918097,8698,3914,18,Bayliner.Element XL,Harbor View Marine,"PENSACOLA, FL/ Orange Beach, Alabama",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2918101,8698,3918,18,Bayliner.Element XL,Harbor View Marine,"PENSACOLA, FL/ Orange Beach, Alabama",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2918103,8698,3920,18,Bayliner.Element XL,Harbor View Marine,"PENSACOLA, FL/ Orange Beach, Alabama",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2918110,8698,3927,18,Bayliner.Element XL,Harbor View Marine,"PENSACOLA, FL/ Orange Beach, Alabama",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2918111,8698,3928,18,Bayliner.Element XL,Harbor View Marine,"PENSACOLA, FL/ Orange Beach, Alabama",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2918121,8698,3938,18,Bayliner.Element XL,Harbor View Marine,"PENSACOLA, FL/ Orange Beach, Alabama",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/ holly hill, FL",2017
2918123,8698,3940,18,Bayliner.Element XL,Harbor View Marine,"PENSACOLA, FL/ Orange Beach, Alabama",2017,18,Bayliner Element XL,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2918397,8699,3921,18,Bayliner.Element F18,Pennybridge Marine,"Stony Point, New York",2016,18,Bayliner Element F18,"Pennybridge Marine
   ","Stony Point, NY",2016
2924095,8718,4052,18,Sea-Doo.180 Challenger,Bay View Yacht Sales,"Chesapeake City, Maryland",2010,18,Sea-Doo Sport Boats 180 Challenger SE.,"Bay View Yacht Sales
   ","Chesapeake City, MD",2010
2924848,8721,3926,18,Boston Whaler.18 Venture,Port Harbor Marine,"Kittery, Maine",2003,18,Boston Whaler 18 VENTURE,"Port Harbor Marine
   ","Kittery, ME",2003
2927781,8731,3929,18,Celebrity.180 Bowrider,Brian's Marina,United States,1991,18,Celebrity 180 Bowrider,"Brian's Marina
   ",United States,1991
2929549,8737,3939,18,Chaparral.18 Sport H2O,"Twin City Marine, Inc.","Central Falls, Rhode Island",2016,18,Chaparral 18 Sport H2O,"Twin City Marine, Inc.
   ","Central Falls, RI",2016
2929582,8737,3972,18,Chaparral.18 Sport H2O,"Twin City Marine, Inc.","Central Falls, Rhode Island",2016,18,Hurricane 188 Sundeck Sport,"Wye River Marine
   ","Kent Island, MD",2016
2929583,8737,3973,18,Chaparral.18 Sport H2O,"Twin City Marine, Inc.","Central Falls, Rhode Island",2016,18,Hurricane 188 Sundeck Sport,"Wye River Marine
   ","Kent Island, MD",2016
2929833,8738,3930,18,Chaparral.H2O 18 Ski and Fish,Amity Harbor Marine Inc,"Amityville, New York",2017,18,Chaparral H2O 18 Ski and Fish,"Amity Harbor Marine Inc
   ","Amityville, NY",2017
2930133,8739,3937,18,Chaparral.180 SSi,United Yacht Sales - Florida Treasure Coast,"Southport, North Carolina",2009,18,Chaparral 180 SSi,"United Yacht Sales
   ","Southport, NC",2009
2933059,8749,3933,18,Chaparral.180 SSi,Legendary Marine Ft. Walton Beach,"Fort Walton Beach, Florida",2008,18,Chaparral 180 SSi,"Legendary Marine
   ","Fort Walton Beach, FL",2008
2933658,8751,3946,18,Chaparral.180 SSe,Great Southern Yacht Company,"Navarre, Florida",2002,18,Chaparral 180 SSe,"Great Southern Yacht Company
   ","Navarre, FL",2002
2935109,8756,3932,18,Chaparral.180 SSi,Pennybridge Marine,"Stony Point, New York",2004,18,Chaparral 180 SSi,"Pennybridge Marine
   ","Stony Point, NY",2004
2937471,8764,3950,18,"Chris Craft Classic.18' Continental, 1956",Sea D.A. Yachts,"Virginia Beach, Virginia",1956,18,"Chris Craft Classic 18' Continental, 1956","Sea D.A. Yachts
   ","Virginia Beach, VA",1956
2939520,8771,3948,18,Crownline.180 BR,Sundance Boat Sales,"Severna Park, Maryland",2006,18,Crownline 180 BR,"Sundance Boat Sales, Inc.
   ","Severna Park, MD",2006
2943623,8785,3949,18,Crownline.180 BR,Bergmann Marine,"Charlevoix, Michigan",2004,18,Crownline 180 BR,"Bergmann Marine
   ","Charlevoix, MI",2004
2945437,8791,4005,18,Sea-Doo.185 Utopia,Hossack Marine Sales Inc,"ST CLAIR SHORES , Michigan",2002,18,Sea Doo 185 UTOPIA,"Hossack Marine Sales Inc
   ","ST CLAIR SHORES , MI",2002
2945763,8792,4038,18,Sea-Doo.185 Utopia,Sun Sport Marine,"Harrison Township, Michigan",2002,18,Sea-Doo Utopia 185,"Sun Sport Marine
   ","Harrison Township, MI",2002
2947729,8799,3953,18,Four Winns.180 Horizon,Nautical Ventures,"Dania beach, Florida",2008,18,Four Winns 180 Horizon,"Nautical Ventures
   ","Dania beach, FL",2008
2948320,8801,3958,18,Four Winns.180 Horizon,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Four Winns 180 Horizon,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2948322,8801,3960,18,Four Winns.180 Horizon,Aloha Marine Internet Sales,"daytona beach/holly hill, Florida",2017,18,Four Winns 180 Horizon,"Aloha Marine Center
   ","Holly Hill, FL",2017
2949497,8805,3963,18,Four Winns.180 Le,Great Southern Yacht Company,"Ft Walton Beach, Florida",2012,18,Four Winns 180 LE,"Great Southern Yacht Company
   ","Ft Walton Beach, FL",2012
2949785,8806,3958,18,Four Winns.180 Horizon,Aloha Marine Internet Sales,"Holly Hill, Florida",2017,18,Four Winns 180 Horizon,"Aloha Marine Center
   ","daytona beach/holly hill, FL",2017
2949787,8806,3960,18,Four Winns.180 Horizon,Aloha Marine Internet Sales,"Holly Hill, Florida",2017,18,Four Winns 180 Horizon,"Aloha Marine Center
   ","Holly Hill, FL",2017
2950940,8810,3941,18,Four Winns.180 Horizon,Great Southern Yacht Company,"Ft Walton Beach, Florida",2005,18,Four Winns 180 Horizon,"Great Southern Yacht Company
   ","Ft Walton Beach, FL",2005
2955349,8825,3955,18,Four Winns.H180OB,Westchester Yacht Sales,"Mamaroneck, New York",2016,18,Four Winns H180OB,"Westchester Yacht Sales
   ","Mamaroneck, NY",2016
2955353,8825,3959,18,Four Winns.H180OB,Westchester Yacht Sales,"Mamaroneck, New York",2016,18,Four Winns H180 OB,"Westchester Yacht Sales
   ","Mamaroneck, NY",2016
2955642,8826,3955,18,Four Winns.H180 OB,Westchester Yacht Sales,"Mamaroneck, New York",2016,18,Four Winns H180OB,"Westchester Yacht Sales
   ","Mamaroneck, NY",2016
2955646,8826,3959,18,Four Winns.H180 OB,Westchester Yacht Sales,"Mamaroneck, New York",2016,18,Four Winns H180 OB,"Westchester Yacht Sales
   ","Mamaroneck, NY",2016
2960341,8842,3966,18,Glastron.18' MX,Port Harbor Marine,"South Portland, Maine",2005,18,Glastron 18' MX,"Port Harbor Marine
   ","South Portland, ME",2005
2962400,8849,3974,18,Glastron.GT 180,Beacon Light Marina,"Middle River, Maryland",2014,18,Glastron GT 180,"Beacon Light Marina
   ","Middle River, MD",2014
2963578,8853,3980,18,Glastron.V-182 Crestflite -Great Value,Cahoon Yacht Brokerage,"Harwich Port, Massachusetts",1975,18,Glastron V-182 Crestflite -Great Value,"Cahoon Yacht Brokerage
   ","Harwich Port, MA",1975
2970899,8878,3976,18,Glastron.GX 185,Boats of Dallas,"Dallas, Texas",2004,18,Glastron GX 185,"Boats of Dallas
   ","Dallas, TX",2004
2971784,8881,3982,18,Glastron.GX 185 Bowrider,Storm King Marine,"New Windsor, New York",2006,18,Glastron GX 185 Bowrider,"Storm King Marine
   ","New Windsor, NY",2006
2980271,8910,3972,18,Hurricane.188 Sundeck Sport,Wye River Marine,"Kent Island, Maryland",2016,18,Hurricane 188 Sundeck Sport,"Wye River Marine
   ","Kent Island, MD",2016
2980272,8910,3973,18,Hurricane.188 Sundeck Sport,Wye River Marine,"Kent Island, Maryland",2016,18,Hurricane 188 Sundeck Sport,"Wye River Marine
   ","Kent Island, MD",2016
2980277,8910,3978,18,Hurricane.188 Sundeck Sport,Wye River Marine,"Kent Island, Maryland",2016,18,Hurricane 187 SUNDECK,"Wye River Marine
   ","Kent Island, MD",2016
2981736,8915,3972,18,Hurricane.188 Sundeck Sport,Wye River Marine,"Kent Island, Maryland",2016,18,Hurricane 188 Sundeck Sport,"Wye River Marine
   ","Kent Island, MD",2016
2981737,8915,3973,18,Hurricane.188 Sundeck Sport,Wye River Marine,"Kent Island, Maryland",2016,18,Hurricane 188 Sundeck Sport,"Wye River Marine
   ","Kent Island, MD",2016
2981742,8915,3978,18,Hurricane.188 Sundeck Sport,Wye River Marine,"Kent Island, Maryland",2016,18,Hurricane 187 SUNDECK,"Wye River Marine
   ","Kent Island, MD",2016
2983208,8920,3979,18,Hurricane.187 SUNDECK,Hatteras Latin America,"Miami , Florida",2014,18,Hurricane 187 SUNDECK,"Hatteras Latin America
   ","Miami , FL",2014
2984389,8924,3988,18,Key West.186 Dual Console,Hyannis Marina,"Hyannis, Massachusetts",2017,18,Key West 186 Dual Console,"Hyannis Marina
   ","Hyannis, MA",2017
2984680,8925,3986,18,Larson.18 Bowrider,"Minmar Marine - Sea Isle City, NJ","Sea Isle City, New Jersey",2001,18,Larson 18 Bowrider,"Ocean Beach Marine Centers
   ","Sea Isle City, NJ",2001
2991124,8947,3984,18,Larson.Sei 186,RI Boat Services,"Warwick, Rhode Island",1997,18,Larson 186 SEI,"RI Boat Services
   ","Warwick, RI",1997
2992309,8951,3997,18,Maxum.1800 SR3,"Boats Unlimited, Inc.","narragansett, Rhode Island",2006,18,Maxum 1800 SR3,"Boats Unlimited, Inc.
   ","narragansett, RI",2006
2993482,8955,3998,18,Maxum.18 MX,McCotters Marina,"Washington, North Carolina",2008,18,Maxum 18 MX,"McCotters Marina
   ","Washington, NC",2008
2993776,8956,3999,18,Maxum.1800 MX,Nautical Ventures,"Dania Beach, Florida",2004,18,Maxum 1800 MX,"Nautical Ventures
   ","Dania Beach, FL",2004
2997006,8967,4006,18,Mirage.182 BR,Waypoint Marine Group,"Seattle, Washington",2007,18,Mirage 182 BR,"Waypoint Marine Group
   ","Seattle, WA",2007
2997286,8968,3993,18,Maxum.1800MX Sport Boat,Boulder Boats,"Henderson, Nevada",2005,18,Maxum 1800MX Sport Boat,"Boulder Boats
   ","Henderson, NV",2005
3002580,8986,4013,18,Sea Ray.180 Open Bow,Tetzlaff Yacht Sales,"Stillwater, Minnesota",1998,18,Sea Ray 180 Open Bow,"Tetzlaff Yacht Sales
   ","Stillwater, MN",1998
3003171,8988,4018,18,Sea Ray.180 Bow Rider,Legendary Marine Gulf Shores,"Gulf Shores, Alabama",1992,18,Sea Ray 180BR,"Legendary Marine
   ","Gulf Shores, AL",1992
3003172,8988,4019,18,Sea Ray.180 Bow Rider,Legendary Marine Gulf Shores,"Gulf Shores, Alabama",1992,18,Sea Ray 180 Bow Rider,"Legendary Marine
   ","Gulf Shores, AL",1992
3003464,8989,4018,18,Sea Ray.180 Bow Rider,Legendary Marine Gulf Shores,"Gulf Shores, Alabama",1992,18,Sea Ray 180BR,"Legendary Marine
   ","Gulf Shores, AL",1992
3003465,8989,4019,18,Sea Ray.180 Bow Rider,Legendary Marine Gulf Shores,"Gulf Shores, Alabama",1992,18,Sea Ray 180 Bow Rider,"Legendary Marine
   ","Gulf Shores, AL",1992
3006393,8999,4017,18,Sea Ray.180 Bow Rider,Boat Brokers LKN,United States,1998,18,Sea Ray 180 Bow Rider,"Boat Brokers LKN
   ",United States,1998
3006697,9000,4028,18,Sea Ray.185 Sport,MarineMax Russo Danvers,"Danvers, Massachusetts",2012,18,Sea Ray 185 Sport,"MarineMax Inc.
   ","Danvers, MA",2012
3007564,9003,4016,18,Sea Ray.182 Bow Rider,Storm King Marine,"New Windsor, New York",2003,18,Sea Ray 182 Bow Rider,"Storm King Marine
   ","New Windsor, NY",2003
3008157,9005,4023,18,Sea Ray.185 Sport,MarineMax Gulf Shores,"Gulf Shores, Alabama",2011,18,Sea Ray 185 Sport,"MarineMax Inc.
   ","Gulf Shores, AL",2011
3009038,9008,4025,18,Sea Ray.185 Sport,MarineMax Westbrook,"Westbrook, Connecticut",2009,18,Sea Ray 185 Sport,"MarineMax Inc.
   ","Westbrook, CT",2009
3009333,9009,4027,18,Sea Ray.185 Sport,Dour Yacht Sales Inc.,"Lancaster, Pennsylvania",2010,18,Sea Ray 185 Sport,"Dour Yacht Sales Inc.
   ","Lancaster, PA",2010
3009630,9010,4031,18,Sea Ray.185 Sport,MarineMax Lake Hopatcong,"Lake Hopatcong, New Jersey",2009,18,Sea Ray 185 Sport,"MarineMax Inc.
   ","Lake Hopatcong, NJ",2009
3011088,9015,4024,18,Sea Ray.185 Sport,"East Coast Marine Brokers, Inc.","Lanoka Harbor, New Jersey",2011,18,Sea Ray 185 Sport,"East Coast Marine Brokers, Inc.
   ","Lanoka Harbor, NJ",2011
3011377,9016,4020,18,Sea Ray.185 Sport,Legendary Marine Ft. Walton Beach,"Fort Walton Beach, Florida",2008,18,Sea Ray 185,"COMPLETE MARINE
   ","Pompano Beach, FL",2008
3011383,9016,4026,18,Sea Ray.185 Sport,Legendary Marine Ft. Walton Beach,"Fort Walton Beach, Florida",2008,18,Sea Ray 185 Sport,"Legendary Marine
   ","Fort Walton Beach, FL",2008
3011689,9017,4039,18,Sea Ray.185 Sport,Sea Ray of Cincinnati,"Cincinnati, Ohio",2008,18,Sea Ray 185 Sport,"Sea Ray of Cincinnati
   ","Cincinnati, OH",2008
3011964,9018,4021,18,Sea Ray.185 Bow Rider,Amity Harbor Marine Inc,"Amityville, New York",2008,18,Sea Ray 185 Bow Rider,"Amity Harbor Marine Inc
   ","Amityville, NY",2008
3012063,9018,4120,18,Sea Ray.185 Bow Rider,Amity Harbor Marine Inc,"Amityville, New York",2008,18,Sea Ray 175 Sport,"South Shore Dry Dock Marine, Inc.
   ","New Bedford, MA",2008
3012269,9019,4033,18,Sea Ray.185 Sport,"Berry-Boger Yacht Sales, Inc.","Ocean Isle Beach, South Carolina",2008,18,Sea Ray Sport 185,"Berry-Boger Yacht Sales, Inc.
   ","Ocean Isle Beach, SC",2008
3012551,9020,4022,18,Sea Ray.185 Sport,MarineMax Norwalk,"Norwalk, Connecticut",2008,18,Sea Ray 185 Sport,"MarineMax Inc.
   ","Norwalk, CT",2008
3014323,9026,4036,18,Sea Ray.185 Sport,Irish Boat Shop,"Charlevoix, Michigan",1999,18,Sea Ray 185 Sport,"Irish Boat Shop
   ","Charlevoix, MI",1999
3014622,9027,4042,18,Sea Ray.185 Sport,Port Harbor Marine,"South Portland, Maine",2004,18,Sea Ray 185 Sport,"Port Harbor Marine
   ","South Portland, ME",2004
3014903,9028,4030,18,Sea Ray.185 Bow Rider,St. Clair Yacht Sales,"Port Huron, Michigan",1998,18,Sea Ray 185 Bow Rider,"St. Clair Yacht Sales
   ","Port Huron, MI",1998
3014905,9028,4032,18,Sea Ray.185 Bow Rider,St. Clair Yacht Sales,"Port Huron, Michigan",1998,18,Sea Ray Bow Rider,"Denison Yacht Sales
   ","Port St. Lucie , FL",1998
3015793,9031,4041,18,Sea Ray.185 Sport,National Powerboats,"Jacksonville, Florida",2006,18,Sea Ray 185 Sport,"National Powerboats
   ","Jacksonville, FL",2006
3016944,9035,4020,18,Sea Ray.185,COMPLETE MARINE,"Pompano Beach, Florida",2008,18,Sea Ray 185,"COMPLETE MARINE
   ","Pompano Beach, FL",2008
3016950,9035,4026,18,Sea Ray.185,COMPLETE MARINE,"Pompano Beach, Florida",2008,18,Sea Ray 185 Sport,"Legendary Marine
   ","Fort Walton Beach, FL",2008
3019591,9044,4030,18,Sea Ray.Bow Rider,Denison Yacht Sales - Stuart,"Port St. Lucie , Florida",1998,18,Sea Ray 185 Bow Rider,"St. Clair Yacht Sales
   ","Port Huron, MI",1998
3019593,9044,4032,18,Sea Ray.Bow Rider,Denison Yacht Sales - Stuart,"Port St. Lucie , Florida",1998,18,Sea Ray Bow Rider,"Denison Yacht Sales
   ","Port St. Lucie , FL",1998
3020184,9046,4037,18,Sea Ray.Bow Rider,Montauk Yacht Sales,United States,2002,18,Sea Ray Bow Rider,"Montauk Yacht Sales
   ",United States,2002
3022834,9055,4050,18,Starcraft.1810 Bowrider LX,Boat Brokers LKN,"Cornelius, North Carolina",2000,18,Starcraft 1810 Bowrider LX,"Boat Brokers LKN
   ","Cornelius, NC",2000
